AppID,Name,Genres,Categories,Tags,Rating
1170230,Below the Stone,"Action, Adventure, Indie, Early Access","Single-player, Partial Controller Support, Family Sharing","Early Access, Dwarf, Exploration, Mining, Rogue-like",37
2051420,Beltex,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing","Automation, Base-Building, Resource Management, Sandbox, Simulation",33
2674590,Beltmatic,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing","Automation, Casual, Base-Building, Sandbox, Resource Management",51
703180,Ben 10,Action,"Single-player, Partial Controller Support, Family Sharing","Action, Family Friendly, Cartoony, Adventure, Cartoon",36
1063040,Ben 10: Power Trip,"Action, Adventure","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen","Adventure, Open World, Action RPG, Sandbox, 3D Platformer",35
395200,Ben and Ed,"Action, Adventure, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","Action, Parkour, Multiplayer, Zombies, 3D Platformer",60
500260,Ben and Ed - Blood Party,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP","Multiplayer, Violent, Zombies, Co-op, Action",57
1063660,Bendy and the Dark Revival,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Remote Play on TV, Family Sharing","Horror, Action, Singleplayer, First-Person, Survival Horror",81
622650,Bendy and the Ink Machine,"Action, Adventure, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Remote Play on TV, Family Sharing","Horror, First-Person, Singleplayer, Puzzle, Cartoony",83
1368340,Beneath a Steel Sky (1994),"Adventure, Indie, Free To Play",Single-player,"Adventure, Free to Play, Point & Click, Cyberpunk, Story Rich",39
1803400,Beneath Oresa,"Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Roguelike Deckbuilder, Deckbuilding, Card Game, Rogue-like, Strategy",45
792050,Beneath The Surface,Sports,Single-player,"Sports, Fishing, Psychological Horror, Clicker, Casual",39
502280,BERSERK and the Band of the Hawk,Action,"Single-player, Steam Achievements, Full controller support, Custom Volume Controls, Adjustable Difficulty","Anime, Action, Hack and Slash, Dark Fantasy, Musou",59
1561340,Berserk Boy,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Action-Adventure, 2D, Old School, 2D Platformer, Action",36
1649630,Berserk Mode,"Action, Indie, RPG","Single-player, Steam Achievements, Family Sharing","Action Roguelike, First-Person, Hack and Slash, Retro, Fantasy",35
1564110,Beside Myself,"Adventure, Indie, Simulation","Single-player, Family Sharing","Adventure, Simulation, Walking Simulator, 3D Platformer, Exploration",34
346010,Besiege,"Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, LAN PvP","Simulation, Sandbox, Destruction, Physics, Medieval",92
1684670,Best Forklift Operator,"Casual, Indie, Racing, Simulation","Single-player, Full controller support, Tracked Controller Support, VR Supported, Steam Trading Cards","Casual, Simulation, Arcade, Automobile Sim, 3D",33
1034850,Best Friend Forever,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","Visual Novel, Dating Sim, LGBTQ+, Romance, Cute",33
3218530,Best Served Cold,"Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Visual Novel, Detective, Story Rich, Choices Matter, Conversation",34
335320,Bet On Soldier,Action,"Single-player, Partial Controller Support, Family Sharing","Action, FPS, Shooter, First-Person, Singleplayer",34
2330500,BETON BRUTAL,"Casual, Indie","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Steam Leaderboards","3D Platformer, Precision Platformer, Parkour, Atmospheric, Casual",48
1885750,Betrayal At Club Low,"Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Point & Click, Exploration, RPG, Rogue-lite, Tabletop",39
2007710,Betrix,"Casual, Indie","Single-player, Steam Achievements, Steam Workshop, Steam Workshop, Partial Controller Support","Casual, Rhythm, Puzzle, 2D, Relaxing",33
3498270,Better Mart Simulator,"Casual, Indie, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements","Simulation, Casual, Indie, Sandbox, Management",34
1921980,Between Horizons – A Sci-Fi Detective Adventure,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Color Alternatives, Custom Volume Controls","Multiple Endings, Detective, Point & Click, Sci-fi, Investigation",36
285070,Between Me and The Night,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","Adventure, Retro, Point & Click, 1990s, Cult Classic",40
727130,Between the Stars,"Action, Adventure, Indie, RPG, Simulation","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Space, RPG, Action, Simulation, Indie",50
1580150,Between Time: Escape Room,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","Escape Room, Puzzle, Adventure, Singleplayer, Hidden Object",35
267340,Beware Planet Earth,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","Tower Defense, Casual, Indie, Singleplayer, Family Friendly",34
2615670,Bewitching Sinners,"Casual, Indie","Single-player, Steam Achievements, Family Sharing","Visual Novel, Dating Sim, Otome, LGBTQ+, Interactive Fiction",37
2318280,Beyond a Coral Sea,Adventure,"Single-player, VR Only, Family Sharing","Adventure, VR, Walking Simulator, Historical, Singleplayer",33
1146310,Beyond a Steel Sky,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","Adventure, Point & Click, Cyberpunk, Indie, Action",49
883360,Beyond Blue,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Family Sharing","Underwater, Adventure, Exploration, Indie, Simulation",48
3371240,Beyond Citadel,"Action, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","FPS, Female Protagonist, Boomer Shooter, Shooter, 2.5D",59
877010,Beyond Contact,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements","Open World Survival Craft, Adventure, Survival, Co-op, Indie",41
219760,Beyond Divinity,RPG,"Single-player, Family Sharing","RPG, Singleplayer, Isometric, Fantasy, Classic",34
1543710,Beyond Galaxyland,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","RPG, Adventure, Action, Sci-fi, 2D",34
2556990,Beyond Good & Evil - 20th Anniversary Edition,"Action, Adventure","Single-player, Steam Achievements, Full controller support","Action, Adventure, Action-Adventure, Exploration, Third Person",44
15130,Beyond Good and Evil™,"Action, Adventure","Single-player, Family Sharing","Adventure, Female Protagonist, Action, Third Person, Cult Classic",60
317510,Beyond Gravity,"Action, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing","Casual, Action, Indie, Platformer, Space",43
2565550,Beyond Hanwell,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Horror, Psychological Horror, Open World, Shooter, Dark",37
428100,Beyond Reality,"Action, Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","RPGMaker, RPG, Casual, Adventure, Indie",33
2332240,Beyond Shadowgate,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Adventure, Point & Click, Exploration, 2D, First-Person",35
1665260,Beyond Sunset,"Action, Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","Early Access, FPS, Old School, Boomer Shooter, Action",34
1709730,Beyond The Edge Of Owlsgard,"Adventure, Indie","Single-player, Steam Achievements, Family Sharing","Point & Click, Adventure, Cute, Pixel Graphics, Nostalgia",36
713260,Beyond the Sunset 斜阳下的彼岸,"Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Family Sharing","RPG, Indie, Female Protagonist, Visual Novel, LGBTQ+",33
1058650,Beyond The Wire,"Action, Indie, Massively Multiplayer, Simulation, Strategy","Multi-player, PvP, Online PvP, Family Sharing","FPS, War, World War I, Military, PvP",54
960990,Beyond: Two Souls,"Action, Adventure","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen","Adventure, Choices Matter, Story Rich, Female Protagonist, Cinematic",83
2959670,BeYourCat,"Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing","Dating Sim, Singleplayer, FMV, Visual Novel, JRPG",35
357120,Big Action Mega Fight!,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","Action, Indie, Beat em up, Cartoony, Comedy",36
1331550,Big Ambitions,"Indie, Simulation, Early Access","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing","Early Access, Management, Economy, Simulation, Capitalism",79
510660,Big Bang Empire,"Adventure, Casual, Indie, Massively Multiplayer, RPG","Single-player, Multi-player, MMO, Cross-Platform Multiplayer, In-App Purchases","Nudity, Sexual Content, Mature, Free to Play, Casual",40
585020,Big Bia,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Workshop, Steam Workshop, Steam Leaderboards","Strategy, Rogue-lite, Turn-Based Combat, Rogue-like, Voxel",43
984470,Big Dipper,"Indie, Simulation","Single-player, Family Sharing","Visual Novel, Drama, Fantasy, Linear, Stylized",33
1329510,Big Farm Story,"Adventure, Casual, RPG, Simulation","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen","Singleplayer, Farming, Life Sim, Local Co-Op, Story Rich",45
2397250,Big Helmet Heroes,"Action, Adventure, Casual, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen","Co-op, Beat em up, Hack and Slash, Arcade, Local Co-Op",37
3360,Big Money! Deluxe,Casual,"Single-player, Family Sharing","Casual, Puzzle, Match 3, Arcade",33
344850,Big Pharma,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","Management, Simulation, Medical Sim, Strategy, Indie",48
751250,Big Tower Tiny Square,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards","Adventure, Indie, Action, Difficult, Minimalist",33
509980,BIGFOOT,"Action, Adventure, Indie, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op","Early Access, Horror, Multiplayer, Survival Horror, Online Co-Op",76
1506230,Bigfoot Forest,"Action, Adventure, Indie","Single-player, Family Sharing","Adventure, Action, Survival, Horror, Idler",33
863490,Bighead Runner,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards","Indie, Casual, Adventure, Runner, Singleplayer",33
457550,Bigscreen Beta,"Action, Free To Play, Simulation","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer","VR, Free to Play, Software, Open World, Utilities",58
989770,Biker Garage: Mechanic Simulator,"Racing, Simulation","Single-player, Partial Controller Support, Family Sharing","Racing, Motorbike, Indie, Simulation, Bikes",35
1578860,Billionaire Lovers,"Casual, Indie, RPG","Single-player, Partial Controller Support, Family Sharing","Visual Novel, RPG, Education, Psychological Horror, Anime",66
203750,Binary Domain,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Full controller support","Action, Third-Person Shooter, Sci-fi, Robots, Cyberpunk",70
840930,Bing Bong XL,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","Difficult, Arcade, 2D, Controller, Action",35
1710100,Bing in Wonderland,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","Casual, 2D Platformer, Hand-drawn, Cartoony, Cute",57
2789810,Bingle Bingle,"Indie, Early Access","Single-player, Family Sharing","Roguelike Deckbuilder, Card Game, Rogue-like, Turn-Based Tactics, Deckbuilding",37
612470,Bio Inc. Redemption,"Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements","Medical Sim, Outbreak Sim, Simulation, Strategy, Management",56
1219240,BioGun,"Action, Adventure, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","Adventure, Atmospheric, Metroidvania, Singleplayer, Shoot Em Up",38
1430220,BIOMORPH,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Custom Volume Controls, Adjustable Difficulty","Metroidvania, Platformer, Action, Adventure, Combat",40
597820,BIOMUTANT,"Action, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","Open World, Action, Singleplayer, RPG, Adventure",61
1928690,Bionic Bay,"Action, Adventure, Casual, Indie, Racing","Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards","Puzzle-Platformer, Puzzle, Atmospheric, Action, Sci-fi",37
21670,Bionic Commando,"Action, Adventure","Single-player, Multi-player, Partial Controller Support, Steam Cloud, Family Sharing","Action, Adventure, Third Person, Singleplayer, Great Soundtrack",45
21680,Bionic Commando: Rearmed,Action,"Single-player, Multi-player, Shared/Split Screen, Partial Controller Support, Remote Play on Phone","Action, Platformer, Remake, Local Co-Op, Great Soundtrack",38
